992000563 563      -4      99  20  ,53372 1 1 2 2 2 2 1 2 2 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1-3-3-3 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 7 8 4 3 1 1 0 1 0 0 1 1 1 0 0 1 0 1 1 0 2-3-3 2 1 3 3 4 1 1 2 1 2 2 1 1 2-3 3 3 1 1 1 1 1 1 1 1 1-1-1-1 1-2-1 2 9 1 1 2 2 1 5 3 4 3 1 2 2 1 2 2 2 1 2 1 2 1 2 3 3 1 1 2 3 3 1 2 1 2 2 2 2 3 3 1 2 0 1 1 1 0 1 0 0 0 1 0 1 2 1 3 3 3 3 1 8 1 9 1 3 2 1 2 2 1 1 2 1 2 1 2 2 2 2 3 3 3 3 2-1-1 2 4 3 7 1 3 3 3 2 2 3 3 3 3 1 1 1 1 2 1 1 1 2 3 1 1 2 1 1 1 3 1 3 2 2 3 2 2 2 3 1 2 5 1 2    2013      -3 3 1 5 1 1 1 1 5 1 3 3 2 3 2 1 2 3 1 2 4 4 4 4-3-3-3-3-3-3-3-3-3-3 2** 1 1 2 1 2 2 3 0 0 023 6 1 4-3   -3   -3   -3    3419 4 8-3   1  -3      -3  -3-3 3 5 3   20001-4 0 0 0 -3-4 2 3-1 2 4 5 2 3 3 2 2 210 1 2 1  9 2 1 3-1-1 1 1 1 2 1 2 1 1 1 2-1 3 2 2-4-4-4 3 2-1 3 6 2 1-4     412 1   55,00-4 3 1 191 382
992000564 564      -4      99  20  ,51743 1 1 2 2 2 3 2 2 1-2 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 3-3-3 1 0 1 1 1 0 1 1 0 0 1 1 0 1 2 8 8 3 1 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 11010 2 2 4 3 3 4-1 3 1 2 2 1 1 2-3 3 3 1 1 1 1-1-1-1-1 1 1 1 1 1-1 1 1 8 1 2 4 2 8 4 4 3 2 1 2 3 1 3 2 3 1 2 2 2 1 1 2 2 1 1 2 3 3 3 1 3 2 2 3-1 2 3 1 1 0 1 1 1 0 1 0 0 0 1 0-1 1 2 3 3-1-1 1 6 110 1 6 1 2 2 2 1 1 1 1 1 1 2 3 2 3 2 3 3 3 3 3-1 2 3 3 1 1 3 3 3 2 2-1-1 3 2 1 1 1 1 1 1 1 1 5 510 1 2 1 5 1 5 1 4 2 2-1-1-1 4-2 1 2 3 1 4      96      -3 2 1 4 1 1 1-1 2 1 4 4 3 3 3 2 2 4 2 3 4 3 4 3-3-3-3-3-3-3-3-3-3-3 1** 1 1 2 1 2 2 2 0 2 022 8 2 1 2   -3   -2   -3    2142 344-3   1  -3      -3  -3-3 612 3   20001-4 0 1 1  7-4 3 1 1 2 2 3 4 2 3 2 1 3 6 610 1 10 2-1 3-1-1 2 3 2 2 1 1 1 5 110 1-1-2 1-4-4-4 4 2 3-2-2 1 1-4     512 1   21,00-4 3 1 4001000
992000565 565      -4      99  20  ,25722 1 1 2 2 3 2 2 2 3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 3 4 0 0 1 1 1 0 0 0 0 0 1 1 0 0 2 5 6 4 3 1 1 0 1 0 0 1 1 0 0 0 0 0 1 0 0 2-3-3 1 2 2 2 3 3 1 2 1 2 2 1 1 2-3 3 5 1 1 1 1 1 1 2 2 1 1 1 1 1 1-1 110 1 1 2 2-1 2 2 1 2 1 2 2 1 2 2 2 2 2 2 1 2 2 1 1 1 1 2 3 2 2 3 3 3 2 1 2 2 3 1 1 0 0 1 0 0 1 1 0 1 1 0 2 2 3 3 3 3 3 3 6 6 3 1 1 2 1 2 2 3 1 1 1 1 1 2 2 3 3 3 3 4 4 4 4 4 4 4 3 1 3 1 2 3 2 1 3 2 3 4 1 1 1 1 2 1 1 1 1 3 1 2 2 1 5 1 2 3 2 1 2 3 3 3 3 3 1 2 3 1 2      97      -3 3 1 1 1 2 1 2 2 1 2 2 2 3 3 2 2 4 2 2 2 2 3 2 2 2 2 2 2-3-3-3-3-3 2** 1 1 2 1 2 2 2 0 0 023 6 2 4-3   -3   -3   -3    2142 4 3-3   1  -3      -3  -3-3 3 5 1   20001-4 0 1 1 -3-4 3 3 1 1 3 4 1 2 2 3 2 3 6 1 8 7  8 1-1 3 4 4 3 3 3 2 1 3 1 1 1 1 3 3 2 2-4-4-4 3 3 3 2 3 1 1-4     312 1   41,00-4 1 1 272 316
992000566 566      -4      99  20 1,04620 2 2 2 3 3 3-2-1-1-1-1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3-2 4 4 1 1 0 1 0 0 1 1 0 0 1 1 1 1-2 7 7 5 2 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 2-3-3 3 3 2 3 4 2-2 1 1 1 1 1 1 2-3 4 3 1 1 1 1-1-1-1-1 1 1 1 1 1-1-1 1 8 1 1 3-2-2 2 3 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1-1-1 2-1-1-1 3 3 2 1 3 3 2 3 1-1 0 1 1 0 0 0 1 0 1 0 1-1-1 3 3 3 3 3 1-1 7 1-1-1 3 1 2 2 3 3 3 1 1 1 2 2 2 2-1 2 4 4 3 3 3 4 4-1 1 6 1 3 3 3 3 3 1 3 2 5 5 1 1 1 1 1 1-1 1-1-1 1 1-1 1 5-1 2 2 2 2 2 3 3 3 1 2 3 1 2      -1      -1 4 1 1 1 1 1 3 2 1 3 3 3 4 4 2 3 4 3 1 2 2 3 2 2 2 2 1 2-3-3-3-3-3 1** 1 1 2 1 2 2 2 0 0 017 3 2 4-3   -3   -3   -3    611111 9-3   1  -3      -3  -3-3 2 4 1   20001-4 0 0 0 -3-4 4 4 1 1 5 5-2-1 1-1 1 3 5-110 1  1-1-2-1 3 4 2 2 2-1 1-1-1-1-1-1-1 3 3 3-4-4-4-2-2-2 3 2-1 1-4     312 2   13,00-4 1 1 265 287
992000567 567      -4      99  20  ,29814 3 1 2 1 1 1 1 3 3 1-1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 1 3 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 7 7 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2-3-3-1-1-1-1-1-1 1 2 1 2 1 1 1 2-3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1-1 110 1 1 1 110 1 2 1 4 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 1 1 2 3 1 2 2 2 2 2 2 2 2 2 1 2 0 1 1 0 0 1 1 0 1 0 0 1 1 1 2 2 2 2 1 7 9 4 7 1 2 4 2 2 1 1 1 1 1 1 1 1 2 2 3 1 3 3 3 2 2 3 3 2 3 1 1 3 4 1 1 2 1 2 3 110 1 1 1 1 1 1 3 1 1 1 1 1 1 1 1 1 2 3 3 3 2 2 3 3 3-1-1 1 1      97      -3 3 2 1 4 4 1 1 3 1 4 2 2 3 3 1 2 3 1 1 2 4 5 3-3-3-3-3-3-3-3-3-3-3 2** 1 1 2 1 2 3 3 0 0 018 6 2 4-3   -3   -3   -3    2230 4 7-3   2   1    5162  1217 5 9 1   20001-4 0 0 0 -3-4 1 1 1 1 2 3 1 1 1 3 1 1 2 61010 10 1 1 1 2 3 2 2 2 1 1 1 1 1 1 5 4 3 2 2-4-4-4 2 2 2 2 7 1 4-4    2711 1   43,00-4 2 1 300 281
992000568 568      -4      99  20 1,04620 1 2 3 2 3 3 2 2 3 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 4 4 0 0 0 1 0 0 0 0 0 0 0 0 0 1 2 3 1 3 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2-3-3 2-1 2 5 2 1 1 1 1 2 2 1 2 1 2 3 5 1 1 1 1 1 1 1-1 1 1 1 1 1-1 1 110 1 2 2 2-1 1 2 1 2 1 2 2 2 3 2 2 2 1 2 2 2 2 3-1 1 1 2 2-1 1 2 1 3 4 1-1 4 1 1 2 0 0 1 1 0 0 1 0 1 0 1 2 2 1 3 3 3 3 2 2 9 1 910 3 2 1 2 1 1 3 1 1 1 2 3 3 2-1 4 4 4 3 4-1 3 4 4 1 8 1 2 3 3-1 2 2 1-2 1-1 1 1 5 1 1 1 8 1 1 5 1 1-1 1 5 1 3 2 3-1 2 3 3 2 2 1 3 1 1      -1      -1 3 2 2 1 3 2 4 4 1 3 3 3 4 3 1 1 4 2 2 3 2 3 2 1 2 4 2 4-3-3-3-3-3 1** 1 2 1 4 2 3 2 0 0 015 3 2 4-3   -3   -3   -3    613011 9-3   1  -3      -3  -3-3 3 5 1   20001-4 0 0 1 -3-4 3 1 1 1 2 3 1 1 3 1 1 2 1101010 10 1 2 1-1-1 1 3 2-1 1 1 1 1 110-1 3 3 2-4-4-4 4 4 4 2 3 1 1-4    2711 2   18,00-4 1 1 293 304
992000569 569      -4      99  20  ,28058 1 1 2 2 3 2 2 2 2 3 2 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 3 2 0 0 0 1 0 0 1 0 0 1 1 1 0 0 2 8 5 3 4 1 0 0 0 0 0 0 1 1 0 0 1 1 1 0 0 2-3-3 1 2 3 4 2 2 1 2 1 2 2 1 1 2-3 3 2 1 1 1 1 1 1 2 2 1 1 1 1 1-1-1 110 1 1 1 1 8 3 3 2 3 1 2 2 2 1 2 2 1 2 2 2 1 1 1 1 1 1 2 1 3-1 3 2 2 1 2 3 2 2 1 2 0 0 1 1 0 1 0 0 1 1 0 2 2 1 3 2-1-1 2 6 3 1 6 4 2 1 2 2 1 1 3 1 1 1 2 2 3 3 3 3 4 4 4 3 3 4 4 2 6 2 2 1 4 3 2 3 3 3 3 2 1 1 1 2 1 1 1 1 3 1 1 3 1 1 1 3 1 2 2 2 3 3 3 3 3 2 3 5 1 1      97      -3 3 2 1 3 3 1 2 2 1 3 3 3 4 2 2 2 4 2 2 3 2 4 3 2 2 3 2 4-3-3-3-3-3 2** 2-3 2 5-3 0 2 0 0 018 3 1 6-3   -3   -3   -3      -3-3-3-3   2   1    6114  10 9 1 2 1   20001-4 0 0 0 -3-4 1 2 1 1 3 3 1 2 2 3 2 3 6 4 5 5  7 3 1 3 3 4 1 2 2 2 1 1 1 1 1 1 3 3 2 1-4-4-4 3 3 3 2 3 2 1-4    2611 2     ,00-4 3 1 150   0
992000570 570      -4      99  20  ,29523 1 2 3 2 3 4 2 3 3 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 1 4 4 1 1 1 0 0 0 0 1 0 1 1 1 1 1 2 2 4 3 5 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 8 2 5 5 5 5 5 5 1 3 1 1 2 2-3 2-3 8 8 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 1 2 2 7 2 1 4 1 4 5 1 2 3 1-1 2 3 2 1 1 2 2 2 1 2 1 2 2 1 4 1 3 1-1 2 2 1 3 1 2 2 0 1 1 0 1 1 1 0 0 0 0 1 1 3 3 3 3 3 1 5 2 1 2 1 3 4 1 2 1 1 2 1 2 1 4 2 3 4 2 4 4 4 2 4 3 3 4 3 1 1-1-1 1-1 1 2 2-1 3 1 1 1 1 4 5 6 1 6 710 4 3 1 1 4 8 4 1 1 1 3 3 3 3 3 1 2 4 1 2      96      -3 4 1 1 4-1 3 1 2 1 4 4 4 4 3 1 1 1 1 3 3 3 3 3-3-3-3-3-3-3-3-3-3-3 1** 1 1 2 1 2 2 2 0 0 022 6 2 1 2   -3   30   -3    6141 5 9-3   1  -3      -3  -3-3 4 7 1   20001-4 0 0 0  1-4 110 2 4 2 5 3 5 4 1 1 1 3 1 9 2 10 1 2 1 1 4 2 3 3-1 1 6 110 7 8 8 3 2 2-4-4-4 1 1-2 2 2 1-1-4    2611 1   27,00-4 1 1 350 400
992000571 571      -4      99  20  ,63303 1 1 1 1 3 3 2 3 3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 3 4 2 0 0 0 0 0 0 0 1 0 0 1 1 1 1 2 4 6 2 3 1 1 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 6 6 1 3 2 3 3 2 1 3 1 1 2 1 1 2-3 5 3 1 1 1 1 1 1-1-1 1 1 1 1 1 1 1 110 1 1 5 110 1 2 2 2 2 1 3 2 2 2 2 2 2 1 1 1 1 1 2 1 1 2 1 1 1 2 2 2 2 2 3 2 3 2 2 0 1 1 0 0 0 1 0 1 0 1 1 1 1 1 1 3 2 1 5 2 1 1 1 1 3 2 2 1 1 1 1 1 1 2 3 3 3 3 3 4 4 4 2 2 4 4 2 1 3 2 2 4 2 2 3 3 3 3 4 4 1 1 4 4 4 1 5 5 5 3 3 3 6 4 5 4 2 2 2 3 3 3 3 3 3 4 5 1 2      96      -3 2 1 3 2 3 1 2 3 1 4 4 3 3 3 3 3 4 3 1 3 2 3 2 2 2 2 3 2-3-3-3-3-3 1** 1 1 1 1 2 2 2 0 2 023 8 2 1 2   -3   30   -3    2320 3 5-3   1  -3      -3  -3-3 3 5 1   20001-4 0 0 0  6-4 1 3 1 1 2 3-2 2 2 2 2 3 8 1 3 2  8 1 1 3 2 3 1 2 2-2 1 4 5 5 5 5-2 3 1 2-4-4-4 3 3 4 2 4 1 1-4     412 2   25,00-4 3 1 150 370
992000572 572      -4      99  20  ,15060-1 1 2-1 2 4 1-1-1 2-1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1 1 3 4-3 4 1 0 1 0 0 0 0 0 0 0 1 0 0 0 2 4 3 3 4 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 3 2 1-1 2 3 2 1 1 2 1 2 1 2-3 1 1 7 4-1-1-1 2-1-1-1-1-1 2 2 2 1 1-1 3-1-1-1-1 1 5-1 2 4 1 1 2 2 1 3 2 1 1 1 2 1-1 1 3 2 1-1 2 2-1 1 3 2-1 3 1 2 4 2 1 2 0 1 1 1 0 0 1 1 0 0 0-1 1 1-1 2 2-1 1 4 8 3 1 3 2 4 2 2 1 1 3 1 1 1 4 3 3 3-1 4 4 4 4 3 4 4 4 4 7 1-1-1-1 1 1 2 1 1 3 1 2 1 1 3 1 1 1 3 4-1 2 1 1 1 1 1 2 3 3 2-1 3 2 3-1 5 3 1 1 3      -1      -1 4-1 3 1 4 1 3 1 1 3 4 2 2 2 2 1 3 1 2 4 4 5-1-3-3-3-3-3-3-3-3-3-3 2** 1 1 2 1 2 1 4 0 0 023 8 1 3-3   -3   -3   -4    5220 8 8-3   1  -3      -3  -3-3 3 6 1   20001-4 0 0 0  1-4 1 5 2-1 2 5 3-1 3 1 2 2 5 5 2 5  3 1 2 3 2-1 1 2 2 2 1 5 2 8 1 110-1 2 3-4-4-4 2 1-1 4 2 1 1-4     412 2   21,00-4 1 1 200 300
992000573 573      -4      99  20 2,16189 1 1 3 3 3 4 2 3 3 1 3-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1 1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1 1 2 3 4 3 1 1 1 1 1 0 0 0 0 0 0 1 0 0 2 4 1 4 1 1 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 2-3-3 1 3 3 2 4 2 1 3 1 1 1 1 1 2-3 7 4-1-1-1 2 2 2 2 2-1-1-1-1-1-1 2 3 3-1-1 7 2 3 4 1 4 1 3 1 3 2 3 2 3 2 2 2 2 3 2 2 3-1 2 2 1 3 2 3 2 3 3 2 2 2 3 2 2 0 1 1 0 0 0 1 1 0 1 0 1 1 3 3 3 3 3 1 5 3 1 3 4 3 1 2 1 1 1 1 1 1 1 3 2 3 3 4 4 4 4 4 3 2 4 4 3 1 6 2 2 3 2 2 1 2 2 3 2 2 1 1 8 6 3 1 5 5 5 5 5 5 5 5 5 5 2 2 2 3 3 3 3 3 1 2-1 1 3      96      -3 3 1 2 2 2 5 3 2 1 3 3 3 3 3 3 3 4 3 2 3 3 3 3-3-3-3-3-3-3-3-3-3-3 1** 2-3-2 5-3 0 3 0 0 020 6 1 7-3   -3   -3   -3      -3-3-3 4   2   2    2211   6 9 3 6 1   20001-4 0 0 0 -3-4 1 5-1 4 5 5 3 3 4 1 3 3 7 4 4 3  6 1 1 1 2 4 2 2 2 2 1 5 5 5 5 5 5 3 2 2-4-4-4 2 2 3 2 5 1 1-4     612 1   26,00-4 1 1 214   0
992000574 574      -4      99  20  ,42505 1 1 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 3 3 3 0 0 0 1 0 0 0 0 0 0 1 1 1 1 1 6 6 4 3 1 1 0 1 0 0 0 1 0 0 0 1 0 0 0 0 2-3-3 1 2 3 2 4 2 1 2 1 2 2 1 1 2-3 3 4 1 1 1 1 1 2-1 2 1 1 1 1 1 1 1 1 9 1 1 2 110 3 2 2 2 1 2 3 2 3 2 3 2 2 2 2 2 2 2 2 1 1 2 3 2 2 2 2 2 2 2 3 2 2 1 2 0 0 1 0 0 1 0 1 1 1 0 1 1 2 2 2 2 2 2 6 3 2 3 3 2 1 1 2 1 1 1 1 1 1 2 2 3 3 3 3 3 3 3 2 2 4 4 2 3 2 2 2 3 2 2 3 3 3 3 1 1 1 1 3 1 1 1 3 3 3 2 3 3 1 1 4 3 2 2 2 3 3 3 3 3 2 3 4 1 2      -1    2004 3 2 3 2 1 1 2 2 1 2 3 3 3 3 1 1 3 2 1 2 2 3 2 1 2 2 2 2-3-3-3-3-3 2** 1 1 2 4 2 2 2 0 0 223 8 2 5-3   -3   -3   -3      -3-3-3-3   2   1     110  1213 713 1   20001-4 0 0 0 -3-4 1 1 1 1 2 2 2 2 2 1 3 2 7 3 3 3  8 2 1 3 2 3 1 1 1 2 1 3 2 3 3 3-1 3 2 1-4-4-4 1 1 3 2 4 2 1-4     612 1   17,00-4 2 1 425 436
992000575 575      -4      99  20  ,96704 1 2 1 1 4 4 3 4 4 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 4 1 0 0 1 0 1 0 1 0 0 0 1 1 0 0 210 1 4 1 1 0 0 0 0 0 0 1 0 1 0 0 1 1 1 0 2-3-3 1 4 4 4 3 3 1 3 1 1 1 1 1 2-3 6 7 2 2 1-1 2 2-1 2-1-1-1-1-1 1 2 3 3-1 2 7 2 3 5 1 3 2 2 1 3 2 3 3 3 2 1 1 2 3 2 1 1-1-1 1 1 3 2 2 2 2-1-1 1 1 4 2-1 0 0 1 1 0 0 1 1 0 0 0 1 1 3 3 3 3 3 2 5 4 7 5 3 1 3 2 2 3 1 2 1 1 2 3 3 3 3 3 3 3 3 3 2 2 3 3 4 1-1 1 2 4 2 1 1 1 2 4 3 3 3-110 5 7 110 610 5 5 4101010 7 1 1 1 3 3 3 3 3 5 2 4 1 3      96      -3 2-1 2 2 3 1 3 3 2 5 5 5 4 4 2 1 4 4 4 4 4 4 4-3-3-3-3-3-3-3-3-3-3 1** 2-3 2 5-3 0 3 0 0 018 5 1 7-3   -3   -3   -3      -3-3-3 4   2   1    6114  10 9 2 4 1   20001-4 0 1 1 -3-4 1 7-1-1 4 5 2-1 5 3 3 4 8 1 1 1 10 1-1 1 2 3 1 1 1-1 1 7 5 5 5 9 9 3 2 1-4-4-4 2 2 2 5 5 1 1-4     712 1   36,00-4 1 1 139   0
992000576 576      -4      99  20  ,87308 2 2 2 2 4 4 3 3 4 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 4 3 1 1 1 1 1 0 0 0 0 0 0 0 0 0 2 1 1 3 4 1 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 2-3-3 2 3 3 3 3 3 2 3 1 1 1 2-3 2-3 8 8 2 2 2 2-1-1-1-1-1-1-1-1-1-1 2 4 1-1 2 7 2 1 4 4 3 4 3 2 3 2 3 3 3 2 3 1 1 3 2 2 2 2 2 1 1 4 3 3 3 3 3 1 2 2 2 2 3 0 1 0 0 1 0 1 1 0 1 0 1 1 3 3 3 3 3 1 5 4 4-1-1 3 2 2 1 1 1 2 1 1 1 3 3 3 3 3 3 4 4 4-1-1 4 4 4 1-1 3 3 3 3-1 2 1 2 4 2 1 5 310-1 5 610 5-1-1 4 410 6 6 5 1 1 1 3 3 2 2 2 3 2-1 1 4      96      -3 4 1 1 1 2 5 4 2 1 4 4 4 4 4 4 1 4 4 4 4 4 4 4-3-3-3-3-3-3-3-3-3-3 2** 2-3 2 5-3 0 4 0 0 020 5 1 7-3   -3   -3   -3      -3-3-3 2   2   1    6112  10 9 3 5 1   20001-4 0 0 0 -3-4 3-1 2 4 2 4 3-1 4-1 3 3 3-1-1 3 10 1-1-1-1-1 1 1 1-1 1 5-1 5-11010 2 2 2-4-4-4 1 1-2 5 3 1 1-4     712 1   41,00-4 1 1 142   0
992000577 577      -4      99  20  ,58846 2 1 2 3 2 2 2 3 4 1 2 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 1 2 0 0 0 1 0 0 1 1 0 0 1 1 0 1 2 6 6-1-1 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 910 1 1 3 4 3 4 1 3 1 2 1 1 2 2-3 2 8 2 2 2 1 1 1 1 1 1 1 1 1 1 2 2 1 8 1 1 2 2 1 3 1 1 1 1 2-1 1 2 2 3 1 1 1 1 1 1 2 2 1 2 2 2 4 3 3 2 2 2 3 3 1-1 1 3 0 1 1 1 0 0 0 1 0 1 0 2 2 2-1 1-1-1 3 6 4 7 3 1 2-1 3 2 1 3 3 1 1 3-1-1-1-1-1-1 3 2 3 3 3 3 3 1 7 1 3 2 4 1 1 3 3 3 2 1 1 1 1 1 1 1 1 1-1-1 1 4 1 1 1 1 2 3 3 2 3 2 2 3 2 1 3 4 1 2    2008      -3 2-1 5 2 2 4 3 2 1 3 3 2 4 3 2 3 3 2 1 4 4 4 3-3-3-3-3-3-3-3-3-3-3 1** 2-3 2 3-3 2 1 0 1 124 8 2 1 2   -3    1   -3    2142 326-3   1  -3      -3  -3-3-2-2 3   20001-4 0 0 0  9-4 1 1 1 1 5 5 1 2 4 1 3 210 1 4 4  7 2-1 1 1 3 2 2 2 2 2 1 1 1 1-1-1 3 1 2-4-4-4 3 3 3 2 2 1 2-4     712 0   25,00-4 2 1  98  98
992000578 578      -4      99  20  ,96092 2 1 2 2 2-1 2 3 3 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1-1 4 4 1 0 0 1 0 0 1 0 0 1 1 1 1 1 2 9 8 4 3 1 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 2-3-3 3-1 5-1-1 5-1 3 1-1 2 1 1 2-3 5 3 2 2 2 1 2 2 2 2 1-1-1-1-1-1-1 2 8-1-1 7 2 2 4 1-1 1 1 1 1 1-1 1 3 1 2 1 1 1 1 1 2 2 2 2 1 4 1 2 2 2 2 4 2 2 4 1 2 1 0 1 1 0 1 0 0 0 1 0 1 1 3 3 3 3 3 3 5 5 9 6 1 2 4 2 2 1 1-1 1 1 1 3 3 3 2 3 3 3-1-1 3 3-1 3 2 1 9-1-1-1-1-1-1-1-1-1-1 1 1 1 1 1 1 1-1-1 1 1 1 1-1 1-1 1 3 3 3-1-1 2 2 1 1 2 3 1 4      -1      -2 4-1 2 1 4 1 1 5 1 4 4 4 4 4-1-1-1-1 1 3-1-1-1-3-3-3-3-3-3-3-3-3-3 2** 1 1 2 1 1 1 2 0 1 018 6 2 7-3   -3   -3   -3      -3-3-3 1   2   1    7244   826 4 8 3   20001-4 0 0 0 -3-4 3 1-1-1 1 2 4 3 3 2 2 3 8 2 6 4  1 2-1-1 3-1 3 4 4 1 1 1 1 1 1-1-1 2 1 1-4-4-4 2 2-1 3-1 1 1-4     712 0   35,00-4 1 1 300 120
992000579 579      -4      99  20 1,67567 1 1 2 1-1-1 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 4 4 1 0 0 1 0 0 1 0 0 1 1 1 0 0 2 8 5 2 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 910 1 1 1 4 1 1 1 2 1 1-1 1 1 2-3 5 5 1 1 1 1-1-1-1-1 1-1-1-1 1-1-1-1 7-1 1-1 2-1-1 1 2 1 1 1 3 2 3 2 2 2 2 2 2 2 1 1 2 1 2-1 3 2 4 2 2 2 2 3 2 2 2 1 1 0 1 1 1 0 1 1 0 0 0 0 1 2 3 3 3 3 3 2 4 5 5 5 5 3 2 2 2 1-1 3 1 1 1-1 2 2 2 2 2 3 2 2 2 2 2 2 2 3 9-1-1-1-1-1-1-1-1 3 2 2 1 1 4 3 1 1 5 5-1-1 1 1-1 3 6 2-1-1-1 3 2 2 2 2 1 2 3 1 3      -1    2004 2-1 1 1-1 1 3 3 1 3 3 3-1-1-1-1-1-1 1-1-1-1-1-3-3-3-3-3-3-3-3-3-3 1** 1 1 2 1 1 2 2 0 1 118 6 2 1 2   -3   30   -3    7133 8 3-3   1  -3      -3  -3-3 5 9 3   20001-4 0 1 1  9-4 1 1-1-1 3 3 2 2 5-1 3 3 5 5 8 2  4 2 1 1 2 2 1 1 1-1 1 2 1 5 1 7-1-1 1 2-4-4-4 2 2-1 3 1 1 1-4     612 0   30,00-4 1 1 250 600
992000580 580      -4      99  20 1,79007 2 2 2 2 3 2-1 4 4 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 2 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2-1 1-1-2 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 2-3-3 2 2 2 2 4 2 1-1 1 2 2 1 1 2-3 5 5 1 1 1 1-1-1-1-1 1-1-1-1 1-1-1 1 8 1 1 1 2-1 1 1 1 1 1 2-1 2 2 2-1 2 2 2 2 2 2 2 2 1 1 2-1 2 2 2-1 2 2 2 2 2-1 1 1 1 0 1 0 0 1 1 0 0 0 1 2 2 3 3 3 3 3 2-11010-1-1 3 2-1-1-1-1 2 1 1 1-1-1-1-1-1-1-1-1-1-1-1 2-1 2 4 7-1-1-1-1-1-1-1-1 4 2 8 1 1 1 1 1 1 1 1 1 1 1 1-1 1 1 1 3 3 3 3 3-1-1-1 1 2 3 1-1    2010      -3-1-1 2 1 2 1 2 2 2 3 2 3-1-1 1 2 3 2 2 3 2-1 2 1 1 2 2 2-3-3-3-3-3 2** 2-3 1 2 2 2 1 0 0 010 2 2 4-3   -3   -3   -3    9132 9-2-3   1  -3      -3  -3-3 2 3 3   20001-4 1 0 0 -3-4 1 1-1 1 4 5-1 2 1-1 2 3 1-11010  1-1 2-1-1-1-1-1-1-1-1 1 1 1 1 1 1 3-1 3-4-4-4-1-1-1 4-1 1 2-4     512 0   55,00-4 1 1 370 370
